timestamp,project_uuid,project_numeric_id,device,sheet,usina,modulo,tipo,equipamento_id,pressao,rpm,status_1,status_2,gps,pressao_aspersor,gps_aspersor,pressao_carretel,gps_carretel,velocidade_recolhimento,metragem_mangueira,codigo,bomba_operando,gps_valido,label,gps_aspersor_valido,gps_carretel_valido,is_ok,is_falha,pressao_num,rpm_num,pressao_aspersor_num,pressao_carretel_num,velocidade_recolhimento_num,metragem_mangueira_num,null_count,diagnosticos_corrigidos,BOMBA_OFFLINE,GPS_BOMBA_PROBLEMA,PRESSAO_BOMBA_NULA,CARRETEL_OFFLINE,ASPERSOR_OFFLINE,GPS_ASPERSOR_PROBLEMA,GPS_CARRETEL_PROBLEMA,RECOLHIMENTO_ZERADO,label_corrigido,is_falha_corrigido,is_ok_corrigido
"2026-05-22 00:27:13,000",f4664ef3-6ef9-4605-82f0-7b68ba8afb8b,25,Device/RADCOM_5859,GERAL,YPÊ,FRENTE 2,carretel,22,,,,00000011,-19.409684/-48.333323,0.07,Null,0.18,-19.409684/-48.333323,0.0,171.0,4601M00,0,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.07,0.18,0.0,171.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-22 00:27:13,000",f4664ef3-6ef9-4605-82f0-7b68ba8afb8b,25,Device/RADCOM_5859,GERAL,YPÊ,FRENTE 2,carretel,24,,,,00000011,-19.378953/-48.317224,0.00,-19.405762/-48.305741,0.27,-19.378953/-48.317224,0.0,209.0,4944M00,0,1,PRESSAO_ASPERSOR_SUSPEITA,1.0,1.0,0,1,,,0.0,0.27,0.0,209.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:27:13,000",f4664ef3-6ef9-4605-82f0-7b68ba8afb8b,25,Device/RADCOM_5859,GERAL,YPÊ,FRENTE 2,carretel,26,,,,00000011,-19.398351/-48.301141,0.00,-19.379360/-48.292395,0.18,-19.398351/-48.301141,0.0,160.0,3365M00,0,1,PRESSAO_ASPERSOR_SUSPEITA,1.0,1.0,0,1,,,0.0,0.18,0.0,160.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:28:13,000",2c116029-6015-46c7-ab88-cbf5b35a0ceb,84,Device/RADCOM_6381,GERAL,USA LUCIANO,MÓDULO 3,bomba,30,1.26,1031,70,00000100,-19.408071/-48.320424,,,,,,,,1,1,OK,,,1,0,1.26,1031.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:28:13,000",2c116029-6015-46c7-ab88-cbf5b35a0ceb,84,Device/RADCOM_6381,GERAL,USA LUCIANO,MÓDULO 3,bomba,31,1.51,997,54,00000000,-19.406262/-48.338599,,,,,,,,1,1,OK,,,1,0,1.51,997.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:28:13,000",2c116029-6015-46c7-ab88-cbf5b35a0ceb,84,Device/RADCOM_6381,GERAL,USA LUCIANO,MÓDULO 3,carretel,32,,,,00000011,-19.396380/-48.307155,0.12,Null,0.36,-19.396380/-48.307155,4.0,113.0,4094M00,1,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.12,0.36,4.0,113.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-22 00:28:13,000",2c116029-6015-46c7-ab88-cbf5b35a0ceb,84,Device/RADCOM_6381,GERAL,USA LUCIANO,MÓDULO 3,carretel,34,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,1,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 00:28:13,000",2c116029-6015-46c7-ab88-cbf5b35a0ceb,84,Device/RADCOM_6381,GERAL,USA LUCIANO,MÓDULO 3,carretel,36,,,,00000011,-19.375340/-48.299295,Null,Null,0.29,-19.375340/-48.299295,5.0,175.0,3161M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.29,5.0,175.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 00:29:13,000",62532604-ec62-45c1-9c9e-7c0fe6fca75f,13,Device/RADCOM_3486,GERAL,USA MURILLO,MÓDULO 7,bomba,10,Null,Null,Null,Null,Null,,,,,,,,1,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-22 00:29:13,000",62532604-ec62-45c1-9c9e-7c0fe6fca75f,13,Device/RADCOM_3486,GERAL,USA MURILLO,MÓDULO 7,bomba,11,1.21,766,62,00000000,Null,,,,,,,,1,0,GPS_BOMBA_PROBLEMA,,,0,1,1.21,766.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-22 00:29:13,000",62532604-ec62-45c1-9c9e-7c0fe6fca75f,13,Device/RADCOM_3486,GERAL,USA MURILLO,MÓDULO 7,carretel,12,,,,00000011,-19.393040/-48.307608,0.00,-19.402395/-48.327101,0.26,-19.393040/-48.307608,10.0,178.0,4743M00,1,1,PRESSAO_ASPERSOR_SUSPEITA,1.0,1.0,0,1,,,0.0,0.26,10.0,178.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:29:13,000",62532604-ec62-45c1-9c9e-7c0fe6fca75f,13,Device/RADCOM_3486,GERAL,USA MURILLO,MÓDULO 7,carretel,14,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,1,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 00:29:13,000",62532604-ec62-45c1-9c9e-7c0fe6fca75f,13,Device/RADCOM_3486,GERAL,USA MURILLO,MÓDULO 7,carretel,16,,,,00000011,-19.370654/-48.316091,0.00,-19.407056/-48.325817,0.13,-19.370654/-48.316091,2.0,161.0,4767M00,1,1,PRESSAO_ASPERSOR_SUSPEITA,1.0,1.0,0,1,,,0.0,0.13,2.0,161.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:30:13,000",4ea2bf95-ef50-471a-9b38-22bb22cd6bbb,60,Device/RADCOM_3720,CMAA,MÓDULO 1,ID,bomba,30,1.6,0,67,00000100,-19.402553/-48.299399,,,,,,,,0,1,OK,,,1,0,1.6,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:30:13,000",4ea2bf95-ef50-471a-9b38-22bb22cd6bbb,60,Device/RADCOM_3720,CMAA,MÓDULO 1,ID,bomba,31,Null,0,58,00000100,-19.373844/-48.327206,,,,,,,,0,1,PRESSAO_BOMBA_NULA,,,0,1,,0.0,,,,,1,BOMBA_OFFLINE,1,0,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-22 00:30:13,000",4ea2bf95-ef50-471a-9b38-22bb22cd6bbb,60,Device/RADCOM_3720,CMAA,MÓDULO 1,ID,carretel,31,,,,00000011,Null,0.04,-19.393838/-48.336173,0.32,Null,0.0,43.0,4583M00,0,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.04,0.32,0.0,43.0,2,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-22 00:30:13,000",4ea2bf95-ef50-471a-9b38-22bb22cd6bbb,60,Device/RADCOM_3720,CMAA,MÓDULO 1,ID,carretel,33,,,,00000011,-19.400179/-48.334888,0.01,Null,0.43,-19.400179/-48.334888,0.0,52.0,4524M00,0,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.01,0.43,0.0,52.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-22 00:30:13,000",4ea2bf95-ef50-471a-9b38-22bb22cd6bbb,60,Device/RADCOM_3720,CMAA,MÓDULO 1,ID,carretel,35,,,,00000011,-19.372545/-48.332004,Null,Null,0.23,-19.372545/-48.332004,0.0,154.0,4530M00,0,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.23,0.0,154.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 00:31:13,000",f25837b6-6f95-4a2d-8359-c2dd7e33843c,79,Device/RADCOM_5993,GERAL,USA LUCIANO,MÓDULO 1,bomba,3,1.54,916,80,00000000,-19.401827/-48.325518,,,,,,,,1,1,OK,,,1,0,1.54,916.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:31:13,000",f25837b6-6f95-4a2d-8359-c2dd7e33843c,79,Device/RADCOM_5993,GERAL,USA LUCIANO,MÓDULO 1,bomba,4,Null,0,51,00000000,-19.372082/-48.298725,,,,,,,,1,1,PRESSAO_BOMBA_NULA,,,0,1,,0.0,,,,,1,BOMBA_OFFLINE,1,0,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-22 00:31:13,000",f25837b6-6f95-4a2d-8359-c2dd7e33843c,79,Device/RADCOM_5993,GERAL,USA LUCIANO,MÓDULO 1,carretel,5,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,1,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 00:31:13,000",f25837b6-6f95-4a2d-8359-c2dd7e33843c,79,Device/RADCOM_5993,GERAL,USA LUCIANO,MÓDULO 1,carretel,7,,,,00000011,-19.387260/-48.316755,0.13,-19.381923/-48.304261,0.14,-19.387260/-48.316755,0.0,214.0,4854M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.13,0.14,0.0,214.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:31:13,000",f25837b6-6f95-4a2d-8359-c2dd7e33843c,79,Device/RADCOM_5993,GERAL,USA LUCIANO,MÓDULO 1,carretel,9,,,,00000011,-19.397682/-48.313997,0.17,Null,0.37,-19.397682/-48.313997,9.0,122.0,4822M00,1,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.17,0.37,9.0,122.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-22 00:32:13,000",867fd91d-1624-4480-b78d-8d52719d0b84,51,Device/RADCOM_6591,GERAL,USA LUCIANO,MÓDULO 2,bomba,50,Null,0,77,00000000,-19.399959/-48.316146,,,,,,,,0,1,PRESSAO_BOMBA_NULA,,,0,1,,0.0,,,,,1,BOMBA_OFFLINE,1,0,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-22 00:32:13,000",867fd91d-1624-4480-b78d-8d52719d0b84,51,Device/RADCOM_6591,GERAL,USA LUCIANO,MÓDULO 2,bomba,51,1.43,0,84,00000100,-19.398435/-48.291447,,,,,,,,0,1,OK,,,1,0,1.43,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:32:13,000",867fd91d-1624-4480-b78d-8d52719d0b84,51,Device/RADCOM_6591,GERAL,USA LUCIANO,MÓDULO 2,carretel,52,,,,00000011,-19.391819/-48.336690,Null,Null,0.09,-19.391819/-48.336690,0.0,282.0,4938M00,0,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.09,0.0,282.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 00:32:13,000",867fd91d-1624-4480-b78d-8d52719d0b84,51,Device/RADCOM_6591,GERAL,USA LUCIANO,MÓDULO 2,carretel,54,,,,00000011,-19.390595/-48.300811,0.05,-19.395117/-48.334633,0.48,-19.390595/-48.300811,0.0,132.0,4318M00,0,1,OK,1.0,1.0,1,0,,,0.05,0.48,0.0,132.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:32:13,000",867fd91d-1624-4480-b78d-8d52719d0b84,51,Device/RADCOM_6591,GERAL,USA LUCIANO,MÓDULO 2,carretel,56,,,,00000011,-19.399452/-48.302987,0.19,-19.376148/-48.282281,0.42,-19.399452/-48.302987,0.0,292.0,3652M00,0,1,OK,1.0,1.0,1,0,,,0.19,0.42,0.0,292.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:33:13,000",e0b5c750-3e46-4f35-a48d-d6b3a4708f83,78,Device/RADCOM_7535,GERAL,CEDRO,FRENTE 2,bomba,40,1.44,821,57,00000000,Null,,,,,,,,1,0,GPS_BOMBA_PROBLEMA,,,0,1,1.44,821.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-22 00:33:13,000",e0b5c750-3e46-4f35-a48d-d6b3a4708f83,78,Device/RADCOM_7535,GERAL,CEDRO,FRENTE 2,bomba,41,1.52,974,64,00000000,Null,,,,,,,,1,0,GPS_BOMBA_PROBLEMA,,,0,1,1.52,974.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-22 00:33:13,000",e0b5c750-3e46-4f35-a48d-d6b3a4708f83,78,Device/RADCOM_7535,GERAL,CEDRO,FRENTE 2,carretel,42,,,,00000011,-19.370300/-48.298293,0.03,-19.389249/-48.287911,0.34,-19.370300/-48.298293,1.0,293.0,4541M00,1,1,OK,1.0,1.0,1,0,,,0.03,0.34,1.0,293.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:33:13,000",e0b5c750-3e46-4f35-a48d-d6b3a4708f83,78,Device/RADCOM_7535,GERAL,CEDRO,FRENTE 2,carretel,44,,,,00000011,-19.394447/-48.303600,0.12,-19.373093/-48.281894,0.48,-19.394447/-48.303600,0.0,154.0,3881M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.12,0.48,0.0,154.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:33:13,000",e0b5c750-3e46-4f35-a48d-d6b3a4708f83,78,Device/RADCOM_7535,GERAL,CEDRO,FRENTE 2,carretel,46,,,,00000011,Null,0.09,-19.377555/-48.307599,0.16,Null,2.0,109.0,3035M00,1,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.09,0.16,2.0,109.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-22 00:34:13,000",c71a27d6-9fac-45f6-81f0-d9366c99b564,81,Device/RADCOM_4444,GERAL,USA MURILLO,MÓDULO 5,bomba,20,1.21,0,71,00000100,-19.372910/-48.316865,,,,,,,,0,1,OK,,,1,0,1.21,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:34:13,000",c71a27d6-9fac-45f6-81f0-d9366c99b564,81,Device/RADCOM_4444,GERAL,USA MURILLO,MÓDULO 5,bomba,21,Null,Null,Null,Null,Null,,,,,,,,0,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-22 00:34:13,000",c71a27d6-9fac-45f6-81f0-d9366c99b564,81,Device/RADCOM_4444,GERAL,USA MURILLO,MÓDULO 5,carretel,22,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,0,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 00:34:13,000",c71a27d6-9fac-45f6-81f0-d9366c99b564,81,Device/RADCOM_4444,GERAL,USA MURILLO,MÓDULO 5,carretel,24,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,0,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 00:34:13,000",c71a27d6-9fac-45f6-81f0-d9366c99b564,81,Device/RADCOM_4444,GERAL,USA MURILLO,MÓDULO 5,carretel,26,,,,00000011,-19.375361/-48.290902,0.02,-19.404237/-48.328400,0.46,-19.375361/-48.290902,0.0,238.0,4399M00,0,1,OK,1.0,1.0,1,0,,,0.02,0.46,0.0,238.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:35:13,000",e9c29822-5f3b-4964-a30d-b266ec938143,46,Device/RADCOM_2061,GERAL,CMAA UVT,FRENTE 1,bomba,40,Null,0,77,00000000,-19.385556/-48.337352,,,,,,,,1,1,PRESSAO_BOMBA_NULA,,,0,1,,0.0,,,,,1,BOMBA_OFFLINE,1,0,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-22 00:35:13,000",e9c29822-5f3b-4964-a30d-b266ec938143,46,Device/RADCOM_2061,GERAL,CMAA UVT,FRENTE 1,bomba,41,1.32,868,89,00000000,-19.376621/-48.334383,,,,,,,,1,1,OK,,,1,0,1.32,868.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:35:13,000",e9c29822-5f3b-4964-a30d-b266ec938143,46,Device/RADCOM_2061,GERAL,CMAA UVT,FRENTE 1,carretel,42,,,,00000011,-19.385219/-48.322715,Null,Null,0.3,-19.385219/-48.322715,5.0,118.0,4858M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.3,5.0,118.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 00:35:13,000",e9c29822-5f3b-4964-a30d-b266ec938143,46,Device/RADCOM_2061,GERAL,CMAA UVT,FRENTE 1,carretel,44,,,,00000011,-19.391395/-48.292676,0.08,-19.383262/-48.308035,0.4,-19.391395/-48.292676,8.0,56.0,3149M00,1,1,OK,1.0,1.0,1,0,,,0.08,0.4,8.0,56.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:35:13,000",e9c29822-5f3b-4964-a30d-b266ec938143,46,Device/RADCOM_2061,GERAL,CMAA UVT,FRENTE 1,carretel,46,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,1,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 00:36:13,000",58c29cbb-e6ac-42ee-8eca-56d05fe7ff86,4,Device/RADCOM_6054,GERAL,YPÊ,FRENTE 1,bomba,10,1.45,1078,79,00000100,-19.394971/-48.321349,,,,,,,,1,1,OK,,,1,0,1.45,1078.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:36:13,000",58c29cbb-e6ac-42ee-8eca-56d05fe7ff86,4,Device/RADCOM_6054,GERAL,YPÊ,FRENTE 1,bomba,11,1.59,942,74,00000100,-19.394510/-48.305730,,,,,,,,1,1,OK,,,1,0,1.59,942.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:36:13,000",58c29cbb-e6ac-42ee-8eca-56d05fe7ff86,4,Device/RADCOM_6054,GERAL,YPÊ,FRENTE 1,carretel,12,,,,00000011,-19.399895/-48.298569,0.00,-19.394581/-48.286208,0.11,-19.399895/-48.298569,1.0,177.0,3257M00,1,1,PRESSAO_ASPERSOR_SUSPEITA,1.0,1.0,0,1,,,0.0,0.11,1.0,177.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:36:13,000",58c29cbb-e6ac-42ee-8eca-56d05fe7ff86,4,Device/RADCOM_6054,GERAL,YPÊ,FRENTE 1,carretel,14,,,,00000011,-19.404444/-48.326105,0.2,-19.388380/-48.315535,0.44,-19.404444/-48.326105,4.0,38.0,3132M00,1,1,OK,1.0,1.0,1,0,,,0.2,0.44,4.0,38.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:36:13,000",58c29cbb-e6ac-42ee-8eca-56d05fe7ff86,4,Device/RADCOM_6054,GERAL,YPÊ,FRENTE 1,carretel,16,,,,00000011,Null,0.08,-19.398621/-48.298315,0.48,Null,9.0,196.0,4486M00,1,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.08,0.48,9.0,196.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-22 00:37:13,000",6ee96b64-fdbc-4c50-b829-561f98b5d728,44,Device/RADCOM_9221,GERAL,USA LUCIANO,MÓDULO 2,bomba,20,1.28,954,87,00000000,-19.373427/-48.288436,,,,,,,,1,1,OK,,,1,0,1.28,954.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:37:13,000",6ee96b64-fdbc-4c50-b829-561f98b5d728,44,Device/RADCOM_9221,GERAL,USA LUCIANO,MÓDULO 2,bomba,21,1.34,1006,70,00000100,-19.390366/-48.308324,,,,,,,,1,1,OK,,,1,0,1.34,1006.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:37:13,000",6ee96b64-fdbc-4c50-b829-561f98b5d728,44,Device/RADCOM_9221,GERAL,USA LUCIANO,MÓDULO 2,carretel,22,,,,00000011,-19.371501/-48.282630,Null,Null,0.36,-19.371501/-48.282630,7.0,62.0,3126M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.36,7.0,62.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 00:37:13,000",6ee96b64-fdbc-4c50-b829-561f98b5d728,44,Device/RADCOM_9221,GERAL,USA LUCIANO,MÓDULO 2,carretel,24,,,,00000011,-19.388402/-48.312028,Null,Null,0.13,-19.388402/-48.312028,10.0,110.0,3151M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.13,10.0,110.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 00:37:13,000",6ee96b64-fdbc-4c50-b829-561f98b5d728,44,Device/RADCOM_9221,GERAL,USA LUCIANO,MÓDULO 2,carretel,26,,,,00000011,-19.392467/-48.283361,0.02,Null,0.23,-19.392467/-48.283361,3.0,40.0,3575M00,1,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.02,0.23,3.0,40.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-22 00:38:13,000",c2bec157-4c88-4f75-822b-c72e608a81fc,65,Device/RADCOM_5924,GERAL,USA LUCIANO,MÓDULO 4,bomba,50,Null,Null,Null,Null,Null,,,,,,,,0,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-22 00:38:13,000",c2bec157-4c88-4f75-822b-c72e608a81fc,65,Device/RADCOM_5924,GERAL,USA LUCIANO,MÓDULO 4,bomba,51,1.32,0,54,00000000,-19.389214/-48.332126,,,,,,,,0,1,OK,,,1,0,1.32,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:38:13,000",c2bec157-4c88-4f75-822b-c72e608a81fc,65,Device/RADCOM_5924,GERAL,USA LUCIANO,MÓDULO 4,carretel,52,,,,00000011,-19.397264/-48.322025,Null,Null,0.47,-19.397264/-48.322025,0.0,225.0,4886M00,0,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.47,0.0,225.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 00:38:13,000",c2bec157-4c88-4f75-822b-c72e608a81fc,65,Device/RADCOM_5924,GERAL,USA LUCIANO,MÓDULO 4,carretel,54,,,,00000011,-19.397858/-48.315769,0.05,-19.387318/-48.315584,0.32,-19.397858/-48.315769,0.0,192.0,4576M00,0,1,OK,1.0,1.0,1,0,,,0.05,0.32,0.0,192.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:38:13,000",c2bec157-4c88-4f75-822b-c72e608a81fc,65,Device/RADCOM_5924,GERAL,USA LUCIANO,MÓDULO 4,carretel,56,,,,00000011,Null,0.04,-19.399995/-48.311949,0.4,Null,0.0,159.0,3990M00,0,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.04,0.4,0.0,159.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-22 00:39:13,000",47d88927-c68d-4698-bbf5-e2db97ae5b34,75,Device/RADCOM_1301,GERAL,YPÊ,FRENTE 1,bomba,10,1.44,0,60,00000100,Null,,,,,,,,0,0,GPS_BOMBA_PROBLEMA,,,0,1,1.44,0.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-22 00:39:13,000",47d88927-c68d-4698-bbf5-e2db97ae5b34,75,Device/RADCOM_1301,GERAL,YPÊ,FRENTE 1,bomba,11,1.28,0,85,00000100,Null,,,,,,,,0,0,GPS_BOMBA_PROBLEMA,,,0,1,1.28,0.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-22 00:39:13,000",47d88927-c68d-4698-bbf5-e2db97ae5b34,75,Device/RADCOM_1301,GERAL,YPÊ,FRENTE 1,carretel,12,,,,00000011,-19.370465/-48.294897,0.15,-19.389870/-48.302355,0.33,-19.370465/-48.294897,0.0,82.0,3627M00,0,1,OK,1.0,1.0,1,0,,,0.15,0.33,0.0,82.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 00:39:13,000",47d88927-c68d-4698-bbf5-e2db97ae5b34,75,Device/RADCOM_1301,GERAL,YPÊ,FRENTE 1,carretel,14,,,,00000011,-19.376182/-48.338705,0.18,Null,0.2,-19.376182/-48.338705,0.0,244.0,4663M00,0,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.18,0.2,0.0,244.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
